Student_ID,Name,Age,Gender,Interests,Strengths,Skills,Math,Physics,Chemistry,Biology,English,Computer_Science,History,Attendance_pct,Learning_Style,Average_Marks,Personality,Goals,Budget,Suggested_Career,Recommended_Course,Scholarship_Option
3715,Student_03715,15,Female,Medicine,Creativity,Physics,84,67,80,94,93,70,57,91.8,Reading/Writing,77.86,Introvert,Develop new skills,Medium,Civil Engineer,Python Basics,STEM Scholarship
3716,Student_03716,14,Male,Medicine,Analysis,SQL,67,82,85,43,48,64,80,80.5,Visual,67.0,Ambivert,Develop new skills,Medium,Research Scientist,Graphic Design,National Merit Scholarship
3717,Student_03717,19,Male,Maths,Leadership,SQL;Java;Physics,74,60,51,51,72,72,80,78.8,Visual,65.71,Extrovert,Higher studies,Medium,Teacher,Biology 101,National Merit Scholarship
3718,Student_03718,14,Male,Technology,Problem Solving,Physics,95,75,100,90,75,51,91,81.1,Visual,82.43,Introvert,Start a business,Low,Civil Engineer,Python Basics,Arts Talent Scholarship
3719,Student_03719,21,Female,Business,Problem Solving,Excel,70,43,67,57,100,82,56,62.0,Reading/Writing,67.86,Ambivert,Get a good job,High,Doctor,Math Foundations,Arts Talent Scholarship
3720,Student_03720,17,Female,Medicine,Problem Solving,Physics,94,94,61,80,61,51,93,95.2,Visual,76.29,Introvert,Develop new skills,High,Doctor,Python Basics,National Merit Scholarship
3721,Student_03721,19,Other,Maths,Problem Solving,Python,97,72,81,97,54,78,62,67.6,Visual,77.29,Extrovert,Start a business,High,Data Analyst,Graphic Design,STEM Scholarship
3722,Student_03722,16,Male,Technology,Communication,SQL,76,67,41,83,91,99,70,91.4,Auditory,75.29,Extrovert,Develop new skills,Medium,Civil Engineer,Python Basics,National Merit Scholarship
3723,Student_03723,20,Male,Medicine,Problem Solving,UI Design;Python,85,66,58,41,62,46,45,81.6,Auditory,57.57,Ambivert,Start a business,Low,Data Analyst,Math Foundations,Arts Talent Scholarship
3724,Student_03724,18,Male,Design,Leadership,Marketing,52,98,73,76,96,88,92,67.7,Auditory,82.14,Introvert,Develop new skills,Low,Doctor,Machine Learning Basics,Arts Talent Scholarship
3725,Student_03725,20,Male,Business,Logical Thinking,Drawing;UI Design,58,81,85,45,44,55,99,70.4,Kinesthetic,66.71,Ambivert,Get a good job,Low,Mechanical Engineer,Math Foundations,STEM Scholarship
3726,Student_03726,20,Female,Sports,Communication,Drawing;Public Speaking;Biology,74,53,94,86,81,100,79,76.4,Kinesthetic,81.0,Extrovert,Get a good job,High,Mechanical Engineer,Business Management,Arts Talent Scholarship
3727,Student_03727,19,Female,Technology,Analysis,Excel,94,53,96,45,79,63,71,82.7,Reading/Writing,71.57,Extrovert,Get a good job,Low,Designer,Business Management,Arts Talent Scholarship
3728,Student_03728,18,Other,Technology,Leadership,Python,69,81,84,75,59,61,69,94.3,Kinesthetic,71.14,Extrovert,Get a good job,High,Doctor,Machine Learning Basics,STEM Scholarship
3729,Student_03729,14,Female,Design,Problem Solving,Machine Learning;Java,92,61,98,83,42,81,83,97.2,Reading/Writing,77.14,Introvert,Get a good job,Low,Research Scientist,Data Science Intro,Need-based Aid
3730,Student_03730,20,Other,Maths,Problem Solving,Statistics;SQL;Excel,74,46,84,81,88,54,70,81.1,Visual,71.0,Introvert,Get a good job,Medium,Civil Engineer,Python Basics,Arts Talent Scholarship
3731,Student_03731,18,Other,Technology,Communication,Biology;Machine Learning,48,62,65,70,48,45,92,96.4,Visual,61.43,Ambivert,Start a business,Low,Data Analyst,Python Basics,Arts Talent Scholarship
3732,Student_03732,19,Other,Arts,Analysis,SQL;Machine Learning,99,48,44,66,61,62,45,72.0,Reading/Writing,60.71,Introvert,Get a good job,Low,Software Engineer,Business Management,Need-based Aid
3733,Student_03733,20,Female,Maths,Communication,Public Speaking,97,68,50,50,51,72,63,73.0,Reading/Writing,64.43,Ambivert,Higher studies,Low,Teacher,Business Management,STEM Scholarship
3734,Student_03734,19,Female,Maths,Logical Thinking,UI Design,99,71,52,49,69,66,95,97.0,Visual,71.57,Ambivert,Get a good job,Low,Civil Engineer,Biology 101,Need-based Aid
3735,Student_03735,17,Male,Maths,Problem Solving,Physics,84,91,52,90,69,82,60,94.3,Auditory,75.43,Introvert,Start a business,High,Entrepreneur,Python Basics,Arts Talent Scholarship
3736,Student_03736,15,Other,Technology,Leadership,Python;Machine Learning,41,71,56,99,92,67,95,94.0,Auditory,74.43,Introvert,Develop new skills,High,Research Scientist,Business Management,National Merit Scholarship
3737,Student_03737,15,Other,Arts,Problem Solving,Python;Public Speaking;Java,94,89,88,83,42,60,82,99.2,Kinesthetic,76.86,Extrovert,Develop new skills,Low,Teacher,Data Science Intro,Arts Talent Scholarship
3738,Student_03738,17,Other,Design,Analysis,Excel;Java,70,85,55,48,93,63,96,70.8,Reading/Writing,72.86,Extrovert,Get a good job,Medium,Software Engineer,Data Science Intro,Need-based Aid
3739,Student_03739,17,Female,Arts,Creativity,Python;Physics;Public Speaking,47,49,47,65,94,93,87,98.8,Reading/Writing,68.86,Introvert,Develop new skills,High,Mechanical Engineer,Business Management,STEM Scholarship
3740,Student_03740,21,Male,Technology,Creativity,Excel;Python;Marketing,50,65,74,60,87,83,58,71.6,Visual,68.14,Ambivert,Develop new skills,High,Research Scientist,Business Management,Arts Talent Scholarship
3741,Student_03741,22,Other,Sports,Creativity,Excel,44,82,92,92,87,54,52,89.4,Kinesthetic,71.86,Extrovert,Higher studies,Low,Civil Engineer,Business Management,Arts Talent Scholarship
3742,Student_03742,17,Female,Business,Analysis,Physics;Python,58,59,66,50,56,41,94,91.0,Kinesthetic,60.57,Introvert,Develop new skills,Low,Data Analyst,Biology 101,Need-based Aid
3743,Student_03743,18,Male,Design,Problem Solving,Python,54,54,68,77,41,56,93,95.3,Kinesthetic,63.29,Introvert,Get a good job,Low,Software Engineer,Biology 101,Need-based Aid
3744,Student_03744,14,Female,Science,Logical Thinking,Physics;Java;Excel,99,40,88,48,86,75,82,83.3,Reading/Writing,74.0,Introvert,Get a good job,Medium,Doctor,Graphic Design,STEM Scholarship
3745,Student_03745,14,Female,Business,Creativity,SQL,100,84,68,95,69,49,49,75.2,Reading/Writing,73.43,Extrovert,Develop new skills,Low,Teacher,Business Management,Arts Talent Scholarship
3746,Student_03746,22,Other,Medicine,Problem Solving,UI Design,60,85,42,42,73,63,90,82.2,Kinesthetic,65.0,Ambivert,Get a good job,High,Teacher,Math Foundations,Need-based Aid
3747,Student_03747,19,Male,Medicine,Analysis,Drawing;Statistics;UI Design,68,44,86,78,94,60,49,76.2,Reading/Writing,68.43,Introvert,Develop new skills,Medium,Software Engineer,Math Foundations,Need-based Aid
3748,Student_03748,22,Male,Design,Creativity,Statistics,89,67,56,74,81,96,60,97.6,Reading/Writing,74.71,Introvert,Higher studies,Low,Doctor,Math Foundations,Arts Talent Scholarship
3749,Student_03749,22,Male,Medicine,Creativity,SQL;Statistics,54,41,93,42,59,83,55,95.4,Auditory,61.0,Extrovert,Develop new skills,High,Data Analyst,Math Foundations,Arts Talent Scholarship
3750,Student_03750,17,Other,Sports,Problem Solving,SQL;Statistics,99,74,71,84,64,50,98,71.3,Kinesthetic,77.14,Extrovert,Develop new skills,Low,Software Engineer,Machine Learning Basics,National Merit Scholarship
3751,Student_03751,14,Female,Maths,Leadership,UI Design;SQL,94,44,90,64,45,73,79,68.1,Auditory,69.86,Ambivert,Develop new skills,Medium,Designer,Biology 101,Need-based Aid
3752,Student_03752,15,Female,Business,Problem Solving,Statistics;SQL;UI Design,75,70,75,63,95,43,54,92.6,Kinesthetic,67.86,Ambivert,Higher studies,Medium,Data Analyst,Data Science Intro,Arts Talent Scholarship
3753,Student_03753,15,Female,Arts,Logical Thinking,UI Design;Java;Statistics,100,98,73,78,83,45,48,72.5,Kinesthetic,75.0,Ambivert,Higher studies,Low,Doctor,Python Basics,STEM Scholarship
3754,Student_03754,17,Other,Design,Creativity,Python,83,64,42,90,55,81,50,92.7,Reading/Writing,66.43,Ambivert,Start a business,Medium,Designer,Biology 101,Need-based Aid
3755,Student_03755,19,Female,Technology,Logical Thinking,Python,75,77,94,59,63,48,42,79.2,Kinesthetic,65.43,Ambivert,Start a business,High,Software Engineer,Data Science Intro,Need-based Aid
3756,Student_03756,20,Female,Technology,Logical Thinking,Biology,55,100,41,99,77,72,95,95.4,Kinesthetic,77.0,Ambivert,Start a business,Medium,Doctor,Math Foundations,STEM Scholarship
3757,Student_03757,19,Female,Technology,Leadership,Marketing;Drawing;Machine Learning,72,61,95,99,44,56,45,95.7,Reading/Writing,67.43,Ambivert,Higher studies,Low,Entrepreneur,Graphic Design,Need-based Aid
3758,Student_03758,15,Male,Sports,Logical Thinking,Machine Learning,53,40,62,67,46,91,97,85.1,Auditory,65.14,Introvert,Get a good job,Low,Designer,Biology 101,STEM Scholarship
3759,Student_03759,17,Other,Medicine,Analysis,UI Design;Excel;Python,72,51,87,100,47,100,53,89.7,Kinesthetic,72.86,Ambivert,Higher studies,High,Doctor,Python Basics,National Merit Scholarship
3760,Student_03760,15,Male,Science,Leadership,Biology;Machine Learning;Python,72,70,77,76,53,96,54,68.3,Visual,71.14,Introvert,Get a good job,High,Research Scientist,Machine Learning Basics,Need-based Aid
3761,Student_03761,14,Male,Science,Leadership,SQL,76,66,82,98,82,86,72,85.4,Visual,80.29,Extrovert,Higher studies,Low,Entrepreneur,Math Foundations,Need-based Aid
3762,Student_03762,16,Other,Sports,Communication,UI Design;SQL;Python,63,74,73,89,68,71,82,98.0,Reading/Writing,74.29,Ambivert,Get a good job,Medium,Mechanical Engineer,Business Management,Need-based Aid
3763,Student_03763,14,Male,Technology,Communication,Marketing;UI Design,50,99,52,81,62,99,76,81.2,Reading/Writing,74.14,Extrovert,Start a business,Low,Doctor,Math Foundations,Need-based Aid
3764,Student_03764,14,Male,Science,Analysis,Marketing;Drawing,90,93,99,49,99,97,80,70.5,Visual,86.71,Introvert,Start a business,Medium,Mechanical Engineer,Business Management,STEM Scholarship
3765,Student_03765,20,Male,Maths,Communication,Java;Physics;SQL,64,66,83,73,86,100,46,70.9,Auditory,74.0,Extrovert,Start a business,Medium,Teacher,Graphic Design,STEM Scholarship
3766,Student_03766,20,Female,Sports,Logical Thinking,Java,52,53,56,62,83,68,43,80.3,Visual,59.57,Introvert,Develop new skills,Medium,Mechanical Engineer,Biology 101,National Merit Scholarship
3767,Student_03767,18,Female,Medicine,Analysis,SQL;Machine Learning,57,99,77,43,73,84,78,92.0,Kinesthetic,73.0,Extrovert,Get a good job,Low,Civil Engineer,Python Basics,Need-based Aid
3768,Student_03768,15,Male,Technology,Problem Solving,Drawing,82,53,92,80,61,97,93,96.6,Reading/Writing,79.71,Introvert,Develop new skills,Medium,Research Scientist,Graphic Design,Arts Talent Scholarship
3769,Student_03769,16,Male,Business,Problem Solving,Machine Learning;Marketing;UI Design,53,67,41,91,87,57,74,80.6,Kinesthetic,67.14,Ambivert,Develop new skills,High,Data Analyst,Business Management,National Merit Scholarship
3770,Student_03770,21,Female,Business,Analysis,Physics;Public Speaking;Java,73,100,48,67,81,53,90,77.3,Visual,73.14,Ambivert,Get a good job,High,Civil Engineer,Data Science Intro,National Merit Scholarship
3771,Student_03771,17,Female,Business,Leadership,Python;Public Speaking;Machine Learning,57,67,68,91,100,56,53,67.8,Visual,70.29,Ambivert,Develop new skills,Low,Entrepreneur,Graphic Design,Arts Talent Scholarship
3772,Student_03772,14,Male,Sports,Creativity,Marketing,95,96,54,87,45,89,70,89.0,Reading/Writing,76.57,Ambivert,Start a business,High,Mechanical Engineer,Math Foundations,STEM Scholarship
3773,Student_03773,15,Other,Business,Creativity,Marketing;Python;Drawing,65,97,47,92,83,43,47,73.3,Kinesthetic,67.71,Introvert,Develop new skills,Low,Doctor,Data Science Intro,National Merit Scholarship
3774,Student_03774,14,Female,Business,Analysis,SQL;UI Design,58,66,49,42,63,93,58,65.4,Visual,61.29,Introvert,Develop new skills,Medium,Research Scientist,Data Science Intro,Need-based Aid
3775,Student_03775,16,Female,Sports,Logical Thinking,Python;Statistics,89,72,74,45,58,76,68,92.4,Reading/Writing,68.86,Ambivert,Start a business,Low,Research Scientist,Python Basics,STEM Scholarship
3776,Student_03776,21,Male,Business,Logical Thinking,Biology,88,47,77,57,73,50,87,81.5,Auditory,68.43,Extrovert,Develop new skills,High,Designer,Graphic Design,STEM Scholarship
3777,Student_03777,18,Female,Sports,Communication,UI Design;Statistics,74,91,84,91,73,65,80,81.5,Auditory,79.71,Extrovert,Start a business,Medium,Designer,Machine Learning Basics,Need-based Aid
3778,Student_03778,18,Female,Design,Problem Solving,UI Design;Public Speaking,51,68,56,100,83,87,69,83.8,Auditory,73.43,Introvert,Get a good job,Medium,Data Analyst,Data Science Intro,STEM Scholarship
3779,Student_03779,17,Female,Design,Leadership,Machine Learning,49,86,46,61,62,57,99,91.9,Auditory,65.71,Introvert,Develop new skills,Low,Civil Engineer,Biology 101,National Merit Scholarship
3780,Student_03780,18,Other,Maths,Communication,Physics;SQL;Machine Learning,97,66,45,53,65,57,52,66.0,Kinesthetic,62.14,Ambivert,Get a good job,Medium,Designer,Data Science Intro,Need-based Aid
3781,Student_03781,21,Female,Business,Communication,SQL;Marketing;Python,93,40,58,49,44,91,40,99.1,Reading/Writing,59.29,Ambivert,Start a business,Medium,Mechanical Engineer,Math Foundations,National Merit Scholarship
3782,Student_03782,15,Other,Medicine,Logical Thinking,Machine Learning;Java,83,68,76,53,92,77,76,89.6,Reading/Writing,75.0,Ambivert,Higher studies,Medium,Software Engineer,Machine Learning Basics,Need-based Aid
3783,Student_03783,22,Other,Science,Logical Thinking,Public Speaking;Machine Learning;SQL,100,78,80,51,92,41,71,86.4,Auditory,73.29,Ambivert,Higher studies,High,Data Analyst,Python Basics,National Merit Scholarship
3784,Student_03784,17,Female,Arts,Communication,SQL,87,52,45,79,61,90,83,66.0,Reading/Writing,71.0,Extrovert,Develop new skills,Medium,Teacher,Machine Learning Basics,Arts Talent Scholarship
3785,Student_03785,19,Female,Sports,Logical Thinking,Drawing;UI Design;Physics,41,63,59,81,64,69,87,80.9,Kinesthetic,66.29,Ambivert,Get a good job,Medium,Entrepreneur,Graphic Design,Need-based Aid
3786,Student_03786,18,Male,Science,Problem Solving,SQL,76,87,49,54,59,91,54,86.5,Visual,67.14,Extrovert,Higher studies,High,Teacher,Data Science Intro,National Merit Scholarship
3787,Student_03787,15,Male,Design,Creativity,Marketing;Excel;Drawing,74,75,95,58,92,42,90,89.5,Reading/Writing,75.14,Ambivert,Develop new skills,Medium,Civil Engineer,Data Science Intro,Arts Talent Scholarship
3788,Student_03788,17,Other,Design,Communication,Drawing,99,49,40,71,48,45,92,94.2,Visual,63.43,Extrovert,Develop new skills,Low,Doctor,Data Science Intro,STEM Scholarship
3789,Student_03789,18,Female,Science,Creativity,Machine Learning,98,84,45,55,90,94,86,94.3,Reading/Writing,78.86,Ambivert,Get a good job,Low,Mechanical Engineer,Business Management,Arts Talent Scholarship
3790,Student_03790,14,Other,Medicine,Communication,Excel,92,54,75,94,63,60,63,61.6,Auditory,71.57,Introvert,Get a good job,Low,Research Scientist,Data Science Intro,STEM Scholarship
3791,Student_03791,18,Female,Maths,Creativity,Machine Learning,64,93,46,40,72,63,60,86.3,Reading/Writing,62.57,Introvert,Start a business,Low,Designer,Biology 101,Arts Talent Scholarship
3792,Student_03792,14,Female,Technology,Problem Solving,Statistics;UI Design,72,48,51,50,58,47,54,86.8,Auditory,54.29,Ambivert,Start a business,Low,Data Analyst,Python Basics,STEM Scholarship
3793,Student_03793,17,Male,Sports,Logical Thinking,UI Design,88,91,47,53,76,76,80,87.3,Kinesthetic,73.0,Ambivert,Get a good job,Medium,Doctor,Biology 101,STEM Scholarship
3794,Student_03794,19,Male,Arts,Creativity,UI Design,57,90,99,91,79,45,65,93.9,Visual,75.14,Ambivert,Get a good job,High,Entrepreneur,Data Science Intro,STEM Scholarship
3795,Student_03795,15,Male,Business,Leadership,SQL;Machine Learning,59,82,90,51,92,95,94,97.1,Visual,80.43,Extrovert,Higher studies,High,Entrepreneur,Machine Learning Basics,National Merit Scholarship
3796,Student_03796,18,Other,Maths,Leadership,Public Speaking;Excel;SQL,95,45,71,66,55,41,82,64.2,Visual,65.0,Introvert,Start a business,Medium,Designer,Math Foundations,National Merit Scholarship
3797,Student_03797,20,Other,Design,Problem Solving,Machine Learning,58,47,100,99,40,100,99,98.5,Auditory,77.57,Introvert,Develop new skills,Medium,Entrepreneur,Biology 101,STEM Scholarship
3798,Student_03798,14,Other,Science,Leadership,Biology;Machine Learning;Drawing,85,71,52,67,89,63,49,85.9,Auditory,68.0,Ambivert,Develop new skills,Low,Entrepreneur,Math Foundations,STEM Scholarship
3799,Student_03799,14,Other,Business,Analysis,Java;Public Speaking,79,85,46,96,88,67,68,97.8,Visual,75.57,Introvert,Develop new skills,High,Teacher,Machine Learning Basics,Arts Talent Scholarship
3800,Student_03800,14,Male,Sports,Problem Solving,Excel;Public Speaking,48,60,91,52,55,81,87,66.6,Reading/Writing,67.71,Introvert,Develop new skills,High,Designer,Python Basics,Need-based Aid
3801,Student_03801,22,Female,Design,Leadership,Statistics;Excel,51,100,99,92,43,85,83,98.1,Auditory,79.0,Ambivert,Higher studies,High,Entrepreneur,Graphic Design,National Merit Scholarship
3802,Student_03802,18,Male,Arts,Analysis,Java,95,64,90,73,82,56,60,87.4,Visual,74.29,Extrovert,Develop new skills,High,Doctor,Data Science Intro,Arts Talent Scholarship
3803,Student_03803,22,Female,Maths,Leadership,Java,40,58,61,93,81,87,79,81.7,Reading/Writing,71.29,Ambivert,Get a good job,Medium,Civil Engineer,Python Basics,Arts Talent Scholarship
3804,Student_03804,20,Female,Design,Logical Thinking,Public Speaking,49,77,47,50,65,76,72,63.8,Auditory,62.29,Introvert,Start a business,Medium,Designer,Data Science Intro,Arts Talent Scholarship
3805,Student_03805,17,Male,Arts,Analysis,Public Speaking;SQL;Machine Learning,81,52,53,47,43,85,51,96.4,Visual,58.86,Ambivert,Start a business,High,Doctor,Python Basics,Arts Talent Scholarship
3806,Student_03806,20,Female,Business,Leadership,Python;Biology;Marketing,56,43,61,74,91,62,67,74.3,Kinesthetic,64.86,Introvert,Develop new skills,High,Teacher,Math Foundations,STEM Scholarship
3807,Student_03807,19,Male,Technology,Communication,Machine Learning;UI Design;Marketing,95,95,85,84,76,86,96,91.8,Visual,88.14,Ambivert,Start a business,Medium,Entrepreneur,Graphic Design,Arts Talent Scholarship
3808,Student_03808,15,Male,Sports,Problem Solving,Public Speaking,96,84,76,94,58,99,97,83.3,Kinesthetic,86.29,Introvert,Higher studies,High,Designer,Data Science Intro,Arts Talent Scholarship
3809,Student_03809,22,Female,Technology,Creativity,Excel;Java,87,54,40,94,57,79,94,72.8,Kinesthetic,72.14,Introvert,Start a business,Medium,Research Scientist,Math Foundations,Need-based Aid
